username,timestamp,attempt_count,time_since_first,success,label
user_7020,48:35.9,2,265,0,normal
user_6616,44:12.6,10,1.737881,0,brute_force
user_7950,48:56.9,1,286,1,normal
user_5693,44:10.9,6,0.043332,0,brute_force
user_9678,44:12.3,6,1.390495,0,brute_force
user_9934,48:25.9,1,255,0,normal
user_6007,44:12.1,5,1.179338,0,brute_force
user_9445,44:12.3,3,1.379321,0,brute_force
user_8538,48:23.9,3,253,1,normal
user_5442,44:12.4,5,1.521371,0,brute_force
user_2307,47:00.9,3,170,1,normal
user_2809,45:05.9,1,55,1,normal
user_6494,44:11.9,13,0.992827,0,brute_force
user_6159,44:11.0,7,0.076093,0,brute_force
user_4258,46:29.9,2,139,0,normal
user_3471,45:22.9,1,72,1,normal
user_6494,44:12.2,6,1.310047,0,brute_force
user_7470,44:11.6,1,0.738779,0,brute_force
user_2341,47:05.9,3,175,1,normal
user_7470,44:12.9,2,1.99724,0,brute_force
user_8056,44:59.9,2,49,0,normal
user_5590,47:38.9,1,208,0,normal
user_8712,48:35.9,1,265,0,normal
user_8869,44:11.3,10,0.427433,0,brute_force
user_1770,45:48.9,1,98,0,normal
user_1531,46:34.9,1,144,0,normal
user_6979,44:11.3,9,0.414055,0,brute_force
user_2324,47:20.9,1,190,1,normal
user_7031,46:41.9,1,151,0,normal
user_6924,45:34.9,2,84,1,normal
user_5948,44:24.9,2,14,1,normal
user_2866,47:08.9,2,178,0,normal
user_9450,44:41.9,2,31,1,normal
user_8672,44:12.5,1,1.562152,0,brute_force
user_2206,46:02.9,1,112,0,normal
user_8514,44:11.9,9,0.998315,0,brute_force
user_8533,45:14.9,2,64,1,normal
user_7470,44:11.3,3,0.41048,0,brute_force
user_2618,44:12.7,2,1.806734,0,brute_force
user_3220,48:30.9,1,260,0,normal
user_9179,44:11.4,6,0.5455,0,brute_force
user_8243,44:12.8,7,1.928545,0,brute_force
user_2908,44:12.8,8,1.892758,0,brute_force
user_4814,44:38.9,1,28,1,normal
user_2908,44:11.9,14,0.985421,0,brute_force
user_1132,44:11.3,11,0.412891,0,brute_force
user_2177,48:44.9,3,274,1,normal
user_5302,46:42.9,1,152,0,normal
user_3542,44:12.6,2,1.717327,0,brute_force
user_7409,44:11.6,2,0.703713,0,brute_force
user_1132,44:11.1,14,0.176323,0,brute_force
user_1954,44:12.8,5,1.872403,0,brute_force
user_5872,44:12.2,1,1.319687,0,brute_force
user_1132,44:12.8,1,1.90137,0,brute_force
user_9297,44:12.8,5,1.906121,0,brute_force
user_8468,44:12.6,11,1.6908,0,brute_force
user_7890,48:52.9,1,282,0,normal
user_1664,47:09.9,1,179,0,normal
user_3379,47:01.9,1,171,0,normal
user_1093,46:25.9,1,135,0,normal
user_2230,44:11.6,3,0.664277,0,brute_force
user_6308,45:00.9,2,50,1,normal
user_8656,48:12.9,1,242,0,normal
user_3397,44:12.5,3,1.606859,0,brute_force
user_6029,44:12.8,5,1.857937,0,brute_force
user_3697,44:12.0,9,1.135856,0,brute_force
user_9998,44:36.9,2,26,1,normal
user_1597,44:12.7,1,1.806851,0,brute_force
user_5918,47:57.9,2,227,0,normal
user_3748,44:42.9,1,32,0,normal
user_2177,44:52.9,2,42,0,normal
user_9360,46:32.9,2,142,1,normal
user_9799,46:14.9,1,124,0,normal
user_9631,45:33.9,2,83,1,normal
user_5073,44:11.1,3,0.165457,0,brute_force
user_1699,45:16.9,2,66,1,normal
user_2403,44:12.9,5,1.965286,0,brute_force
user_7474,44:11.2,10,0.268981,0,brute_force
user_2248,44:12.0,2,1.097272,0,brute_force
user_2510,48:08.9,2,238,0,normal
user_9062,45:17.9,1,67,0,normal
user_9868,44:31.9,1,21,0,normal
user_7466,47:28.9,1,198,1,normal
user_1362,46:29.9,1,139,0,normal
user_3874,44:12.3,5,1.390463,0,brute_force
user_7510,45:21.9,1,71,1,normal
user_4430,46:52.9,3,162,1,normal
user_2608,44:12.2,4,1.316503,0,brute_force
user_7055,46:44.9,1,154,1,normal
user_5265,44:11.8,10,0.899013,0,brute_force
user_3697,44:12.3,13,1.403693,0,brute_force
user_7816,45:27.9,1,77,1,normal
user_3501,44:12.9,2,1.959053,0,brute_force
user_4479,45:26.9,2,76,1,normal
user_2922,47:09.9,1,179,1,normal
user_6597,46:12.9,3,122,1,normal
user_9332,46:20.9,1,130,0,normal
user_9791,45:22.9,2,72,0,normal
user_7104,48:59.9,1,289,0,normal
user_1021,46:36.9,1,146,0,normal
user_3542,44:12.1,12,1.182413,0,brute_force
user_3773,47:20.9,1,190,0,normal
user_1445,46:11.9,1,121,0,normal
user_3387,44:12.7,3,1.816493,0,brute_force
user_1872,44:12.5,2,1.583143,0,brute_force
user_2543,46:08.9,1,118,0,normal
user_3234,44:27.9,1,17,1,normal
user_6964,46:37.9,1,147,0,normal
user_6979,44:10.9,5,0.025256,0,brute_force
user_3334,44:12.8,8,1.881071,0,brute_force
user_5156,44:11.1,1,0.151206,0,brute_force
user_4492,47:09.9,1,179,1,normal
user_9297,44:12.0,7,1.132423,0,brute_force
user_6168,44:11.9,10,1.036716,0,brute_force
user_8930,47:04.9,2,174,0,normal
user_5602,48:37.9,1,267,0,normal
user_9548,46:04.9,1,114,1,normal
user_3808,46:05.9,1,115,1,normal
user_3387,44:11.5,11,0.629321,0,brute_force
user_4324,44:11.2,14,0.279316,0,brute_force
user_8468,44:12.5,9,1.634573,0,brute_force
user_7296,45:16.9,1,66,0,normal
user_5581,46:09.9,1,119,0,normal
user_6344,46:20.9,1,130,1,normal
user_1754,46:03.9,1,113,0,normal
user_7769,46:23.9,2,133,0,normal
user_1748,47:40.9,2,210,1,normal
user_1616,47:27.9,2,197,0,normal
user_1937,48:55.9,2,285,1,normal
user_8514,44:11.0,10,0.142592,0,brute_force
user_2427,44:22.9,3,12,1,normal
user_6042,48:43.9,1,273,1,normal
user_6027,46:32.9,2,142,1,normal
user_4437,49:09.9,2,299,1,normal
user_5693,44:11.3,2,0.445141,0,brute_force
user_7803,44:12.7,8,1.783042,0,brute_force
user_7114,44:11.3,4,0.420919,0,brute_force
user_5199,47:29.9,1,199,1,normal
user_2688,45:31.9,1,81,1,normal
user_6159,44:12.8,2,1.850789,0,brute_force
user_5516,49:04.9,1,294,0,normal
user_8661,46:21.9,2,131,0,normal
user_7474,44:12.9,4,1.95925,0,brute_force
user_6847,48:01.9,2,231,1,normal
user_7115,47:54.9,1,224,1,normal
user_3237,47:10.9,2,180,1,normal
user_6494,44:12.8,5,1.942982,0,brute_force
user_6281,44:11.0,1,0.10156,0,brute_force
user_6281,44:12.8,6,1.907236,0,brute_force
user_5693,44:12.5,3,1.618328,0,brute_force
user_8842,48:35.9,2,265,1,normal
user_2861,47:50.9,1,220,1,normal
user_7386,46:42.9,2,152,0,normal
user_3955,44:24.9,2,14,0,normal
user_6305,44:31.9,3,21,1,normal
user_4376,44:21.9,1,11,0,normal
user_3542,44:11.3,8,0.421549,0,brute_force
user_8188,44:21.9,3,11,1,normal
user_2026,44:11.9,11,1.037328,0,brute_force
user_1978,47:31.9,1,201,1,normal
user_3874,44:11.9,10,0.99746,0,brute_force
user_3928,46:38.9,3,148,1,normal
user_4085,44:12.7,4,1.80928,0,brute_force
user_5265,44:11.1,6,0.150073,0,brute_force
user_1287,44:11.1,9,0.20063,0,brute_force
user_4085,44:12.3,5,1.376711,0,brute_force
user_2704,44:52.9,1,42,0,normal
user_7282,44:12.2,6,1.279182,0,brute_force
user_1954,44:12.1,1,1.168823,0,brute_force
user_2200,45:44.9,3,94,1,normal
user_5369,46:20.9,1,130,0,normal
user_5487,46:17.9,1,127,0,normal
user_9198,44:23.9,3,13,1,normal
user_3255,48:40.9,3,270,1,normal
user_8243,44:12.1,3,1.184876,0,brute_force
user_6312,47:02.9,3,172,1,normal
user_6055,47:46.9,1,216,1,normal
user_4573,48:42.9,1,272,0,normal
user_5938,44:11.9,9,1.007336,0,brute_force
user_7244,44:58.9,1,48,1,normal
user_8714,48:34.9,2,264,1,normal
user_5107,48:40.9,1,270,0,normal
user_6892,46:55.9,3,165,1,normal
user_2874,44:26.9,2,16,1,normal
user_3591,44:11.1,3,0.19406,0,brute_force
user_7409,44:12.1,13,1.216686,0,brute_force
user_8394,46:10.9,1,120,0,normal
user_8243,44:11.8,2,0.899812,0,brute_force
user_7131,48:42.9,2,272,0,normal
user_2966,44:10.9,8,0.001639,0,brute_force
user_2532,44:10.9,6,0.03221,0,brute_force
user_9113,44:12.1,2,1.1647,0,brute_force
user_4975,44:12.6,4,1.739389,0,brute_force
user_9797,48:27.9,1,257,0,normal
user_4969,47:05.9,1,175,1,normal
user_7878,48:27.9,1,257,1,normal
user_7425,48:22.9,2,252,1,normal
user_2616,48:08.9,1,238,0,normal
user_3435,45:16.9,2,66,0,normal
user_1597,44:11.4,8,0.474024,0,brute_force
user_6616,44:11.9,3,0.956314,0,brute_force
user_7726,47:44.9,3,214,1,normal
user_6159,44:11.5,6,0.636644,0,brute_force
user_6494,44:12.6,1,1.702085,0,brute_force
user_9709,45:14.9,1,64,1,normal
user_9548,48:59.9,1,289,0,normal
user_6710,45:13.9,1,63,1,normal
user_7296,48:56.9,2,286,1,normal
user_6803,45:14.9,1,64,1,normal
user_2206,46:07.9,3,117,1,normal
user_7803,44:12.3,5,1.424915,0,brute_force
user_2289,48:38.9,3,268,1,normal
user_6125,45:48.9,2,98,0,normal
user_8410,45:52.9,2,102,1,normal
user_3050,49:08.9,2,298,0,normal
user_7839,47:19.9,1,189,0,normal
user_6537,44:11.0,5,0.105398,0,brute_force
user_3050,46:57.9,3,167,1,normal
user_3454,47:08.9,3,178,1,normal
user_6186,48:25.9,3,255,1,normal
user_8494,44:59.9,1,49,0,normal
user_3397,44:11.0,7,0.132909,0,brute_force
user_1770,46:50.9,2,160,0,normal
user_6786,45:19.9,3,69,1,normal
user_6168,44:12.5,3,1.564202,0,brute_force
user_1191,44:21.9,3,11,1,normal
user_8188,47:48.9,1,218,0,normal
user_3131,44:12.6,6,1.698613,0,brute_force
user_1616,45:19.9,3,69,1,normal
user_9936,49:00.9,1,290,0,normal
user_6844,48:44.9,2,274,1,normal
user_1765,44:46.9,1,36,0,normal
user_6133,47:37.9,1,207,0,normal
user_4228,47:33.9,1,203,1,normal
user_9297,44:12.3,11,1.372871,0,brute_force
user_9654,45:33.9,2,83,1,normal
user_2426,47:45.9,1,215,0,normal
user_6115,44:11.6,4,0.736496,0,brute_force
user_8652,44:11.5,9,0.644215,0,brute_force
user_3387,44:12.8,1,1.869811,0,brute_force
user_7764,44:12.5,12,1.638198,0,brute_force
user_3587,44:12.1,6,1.153807,0,brute_force
user_8514,44:12.3,11,1.384646,0,brute_force
user_1524,45:27.9,1,77,1,normal
user_7708,46:34.9,1,144,0,normal
user_9037,49:01.9,2,291,0,normal
user_9940,44:33.9,1,23,0,normal
user_8380,44:11.2,1,0.263816,0,brute_force
user_3007,44:29.9,1,19,0,normal
user_7833,45:14.9,1,64,0,normal
user_2177,47:17.9,1,187,0,normal
user_6063,46:19.9,1,129,0,normal
user_3848,44:40.9,2,30,1,normal
user_5159,48:58.9,3,288,1,normal
user_2403,44:11.0,2,0.067799,0,brute_force
user_3697,44:12.4,7,1.516846,0,brute_force
user_6761,48:06.9,1,236,1,normal
user_3628,48:54.9,2,284,1,normal
user_1904,48:31.9,2,261,1,normal
user_7917,44:59.9,1,49,1,normal
user_9179,44:10.9,10,0.019699,0,brute_force
user_5523,47:28.9,2,198,1,normal
user_4917,49:10.9,1,300,0,normal
user_7813,44:11.8,13,0.914549,0,brute_force
user_6186,45:37.9,1,87,0,normal
user_7362,44:11.5,1,0.571387,0,brute_force
user_2060,45:57.9,2,107,1,normal
user_9416,45:31.9,3,81,1,normal
user_1656,46:37.9,2,147,0,normal
user_8585,44:47.9,3,37,1,normal
user_7401,44:11.5,8,0.556417,0,brute_force
user_4797,47:45.9,2,215,0,normal
user_4180,47:18.9,1,188,1,normal
user_1747,45:16.9,2,66,0,normal
